Test Case ID,DateTime,Duration (sec),Input Address,Actual Returned Address,Latitude,Longitude,PCode,Result Format OK?,Missing Fields,Error Type (if any),Exception/Traceback,Test Outcome,Notes,
TC_2498,8/8/2025 18:38,0.112,အင်းလေးဝင်းအတွင်း၊၊ -၊ ၊  -၊  တောင်ကြီး၊  တောင်ကြီး၊  ရှမ်းပြည်နယ် (တောင်ပိုင်း),အမှတ် (၁) ရပ်ကွက်၊ ကျိုင်းတုံ၊ ကျိုင်းတုံ၊ ကျိုင်းတုံခရိုင်၊ ရှမ်းပြည်နယ် (အရှေ့),21.2827116,99.6230001,MMR016,All fields present,None,No error,,Sanity check: Pass,,
TC_2499,8/8/2025 18:38,0.077,အမှတ်(၂၈ -ဘီ)၊ ရန်ကုန်-မန္တလေးလမ်း၊ စာတိုက်လမ်းသွယ်၊ ၊  (၁၉)ရပ်ကွက်၊၊  တောင်ငူ၊  တောင်ငူ၊  ပဲခူးတိုင်းဒေသကြီး (အရှေ့),ပဲခူးတိုင်းဒေသကြီး (အရှေ့),18.3312802,96.0679194,MMR007,All fields present,None,No error,,Sanity check: Pass,,
TC_2500,8/8/2025 18:38,0.08,"အဆောင် (ဘီ),တောင်ငူတက္ကသိုလ်ဝင်း၊၊ -၊ ၊  -၊  တောင်ငူ၊  တောင်ငူ၊  ပဲခူးတိုင်းဒေသကြီး (အရှေ့)",ဗိုလ်ကုန်းရပ်ကွက်၊ ပဲခူး၊ ပဲခူး၊ ပဲခူးခရိုင်၊ ပဲခူးတိုင်းဒေသကြီး (အရှေ့),18.3312802,96.0679194,MMR007,All fields present,None,No error,,Sanity check: Pass,,
TC_2501,8/8/2025 18:38,1.403,အမှတ် (၃၄)၊ -၊ ၊  ကျောင်းစုရွာ၊တောင်ညို အုပ်စု၊  ဥတ္တရသီရိ၊  နေပြည်တော်၊  နေပြည်တော် (ပြည်ထောင်စုနယ်မြေ),နေပြည်တော်,19.70375061,96.16525269,MMR018,All fields present,None,No error,,Sanity check: Pass,,
TC_2502,8/8/2025 18:38,0.083,အတွင်းစည်းခုံလမ်း၊၊ ၊  သောင်ပြင်၂ရပ်၊၊  တောင်တွင်းကြီး၊  မကွေး၊  မကွေးတိုင်းဒေသကြီး,မကွေးတိုင်းဒေသကြီး,19.360274,95.2188379,MMR009,All fields present,None,No error,,Sanity check: Pass,,
TC_2503,8/8/2025 18:38,0.03,ပြည်တောင်စုလမ်းမကြီး၊ ၊  တောင်ဒဂုံဆီအုန်းကုမ္ပဏီဝန်း၊  ဘုတ်ပြင်း၊  ကော့သောင်း၊  တနင်္သာရီတိုင်းဒေသကြီး,အောင်မင်္ဂလာရပ်ကွက်၊ ဘုတ်ပြင်း၊ ဘုတ်ပြင်း၊ ကော့သောင်းခရိုင်၊ တနင်္သာရီတိုင်းဒေသကြီး,11.2562027,98.7618849,MMR006,All fields present,None,No error,,Sanity check: Pass,,
TC_2504,8/8/2025 18:38,0.011,စာတိုက်လမ်း၊ မင်းစုရပ်၊ ၊  အမှတ်(၆)ရပ်ကွက်၊၊  တောင်သာ၊  မြင်းခြံ၊  မန္တလေးတိုင်းဒေသကြီး,မင်းစုရပ်ကွက်၊ တောင်သာ၊ တောင်သာ၊ မြင်းခြံခရိုင်၊ မန္တလေးတိုင်းဒေသကြီး,21.2862616,95.4410924,MMR010018701506,All fields present,None,No error,,Sanity check: Pass,,
TC_2505,8/8/2025 18:38,0.173,သစ္စာလမ်းနှင့် သုမင်္ဂလာလမ်းထောင့်၊၊ ၊  -၊  တောင်ဥက္ကလာပ၊  ရန်ကုန်၊  ရန်ကုန်တိုင်းဒေသကြီး,ဧရာဝတီရပ်ကွက်၊ အလုံ၊ အလုံ၊ ရန်ကုန်(အနောက်ပိုင်း)၊ ရန်ကုန်တိုင်းဒေသကြီး,16.7833762,96.1317814,MMR013,All fields present,None,No error,,Sanity check: Pass,,
TC_2506,8/8/2025 18:38,0.08,ရွာလယ်လမ်း၊၊ ၊  အုပ်ချုပ်ရေးမှူးရုံး၊ တော်လတီမြို့နယ်၊  တိုက်ကြီး၊  ရန်ကုန်၊  ရန်ကုန်တိုင်းဒေသကြီး,ရန်ကုန်တိုင်းဒေသကြီး,16.7833762,96.1317814,MMR013,All fields present,None,No error,,Sanity check: Pass,,
TC_2507,8/8/2025 18:38,0.012,အမှတ်-၈၊၊ ကမ်းနားလမ်း၊၊ ၊  အောင်ချမ်းသာရပ်ကွက်၊၊  ထန်းတပင် (တောင်ငူ)၊  တောင်ငူ၊  ပဲခူးတိုင်းဒေသကြီး (အရှေ့),အောင်ချမ်းသာရပ်ကွက်၊ ထန်းတပင်၊ ထန်းတပင်၊ တောင်ငူခရိုင်၊ ပဲခူးတိုင်းဒေသကြီး (အရှေ့),18.8419337,96.4863159,MMR007014701505,All fields present,None,No error,,Sanity check: Pass,,
TC_2508,8/8/2025 18:38,0.028,ဗိုလ်ချုပ်လမ်း၊၊ ၊  (၂) ရပ်ကွက်၊၊  ထန်းတပင်၊  ရန်ကုန်၊  ရန်ကုန်တိုင်းဒေသကြီး,ဗိုလ်ချိုအမှတ် (၂) ရပ်ကွက်၊ ဗဟန်း၊ ဗဟန်း၊ ရန်ကုန်(အနောက်ပိုင်း)၊ ရန်ကုန်တိုင်းဒေသကြီး,16.8025814,96.1618765,MMR013044701520,All fields present,None,No error,,Sanity check: Pass,,
TC_2509,8/8/2025 18:38,0.01,ကျောင်းလမ်း၊ ၊  ထန်ပါခွေရပ်ကွက်၊ ထန်ပါခွေမြို့၊  လဟယ်၊  ခန္တီး၊  စစ်ကိုင်းတိုင်းဒေသကြီး,ထန်ပါခွေရပ်ကွက်၊ ထန်ပါခွေ၊ လဟယ်၊ စစ်ကိုင်းတိုင်းဒေသကြီး,21.9159702,95.9621106,MMR005036702501,All fields present,None,No error,,Sanity check: Pass,,
TC_2510,8/8/2025 18:38,0.078,ကမ်းနားလမ်း၊ ၊  ထမံသီမြို့နယ်၊ ခန္တီးမြို့၊  ဟုမ္မလင်း၊  ခန္တီး၊  စစ်ကိုင်းတိုင်းဒေသကြီး,စစ်ကိုင်းတိုင်းဒေသကြီး,22.2858321,95.4476422,MMR005,All fields present,None,No error,,Sanity check: Pass,,
TC_2511,8/8/2025 18:38,0.012,စာတိုက်လမ်း၊ ၊  ကညုံရပ်ကွက်၊  ထားဝယ်၊  ထားဝယ်၊  တနင်္သာရီတိုင်းဒေသကြီး,ကညုံရပ်ကွက်၊ ထားဝယ်၊ ထားဝယ်၊ ထားဝယ်ခရိုင်၊ တနင်္သာရီတိုင်းဒေသကြီး,14.0867876,98.1885265,MMR006001701509,All fields present,None,No error,,Sanity check: Pass,,
TC_2512,8/8/2025 18:38,0.084,ထားဝယ်စုရပ်၊၊ ၊  -၊  မော်လမြိုင်၊  မော်လမြိုင်၊  မွန်ပြည်နယ်,မွန်ပြည်နယ်,17.2167004,97.2302295,MMR011,All fields present,None,No error,,Sanity check: Pass,,
TC_2513,8/8/2025 18:38,1.413,ကမြောကင်းရွာ၊၊ ရွှေဝယ်သီရီလမ်းသွယ်၊၊ ၊  ထားဝယ်တက္ကသိုလ်ဝန်း၊ ကမြောကင်းကျေးရွာ၊  လောင်းလုံး၊  ထားဝယ်၊  တနင်္သာရီတိုင်းဒေသကြီး,တနင်္သာရီတိုင်းဒေသကြီး,11.29608,98.54791,MMR006,All fields present,None,No error,,Sanity check: Pass,,
TC_2514,8/8/2025 18:38,0.087,စျေးလမ်း။၊ ၊  ကြာသပတေးရပ်ကွက်၊၊  မိုးညို၊  သာယာဝတီ၊  ပဲခူးတိုင်းဒေသကြီး (အနောက်),ပဲခူးတိုင်းဒေသကြီး (အရှေ့),18.3312802,96.0679194,MMR007,All fields present,None,No error,,Sanity check: Pass,,
TC_2515,8/8/2025 18:38,0.109,ဘူတာရုံလမ်း၊၊ ၊  စျေးပိုင်းရပ်ကွက်၊၊  ပဲခူး၊  ပဲခူး၊  ပဲခူးတိုင်းဒေသကြီး (အရှေ့),ပဲခူးတိုင်းဒေသကြီး (အရှေ့),18.3312802,96.0679194,MMR007,All fields present,None,No error,,Sanity check: Pass,,
TC_2516,8/8/2025 18:38,0.088,အမှတ်(၆၀၈)၊ စည်/ပင်စျေးအနီး၊၊ ဗိုလ်ချုပ်လမ်း၊၊ ၊  (၃)လမ်းရပ်ကွက်၊၊  ပန်းတောင်း၊  ပြည်၊  ပဲခူးတိုင်းဒေသကြီး (အနောက်),ပဲခူးတိုင်းဒေသကြီး (အရှေ့),18.3312802,96.0679194,MMR007,All fields present,None,No error,,Sanity check: Pass,,
TC_2517,8/8/2025 18:38,0.019,ဆေးရုံလမ်း၊၊ ၊  (၆)ရပ်ကွက်၊၊  ဘားအံ၊  ဘားအံ၊  ကရင်ပြည်နယ်,အမှတ် (၆) ရပ်ကွက်၊ ကျိုက်ဒုံ၊ ကြာအင်းဆိပ်ကြီး၊ ကော့ကရိတ်ခရိုင်၊ ကရင်ပြည်နယ်,16.0049163,98.3916978,MMR003007703506,All fields present,None,No error,,Sanity check: Pass,,
TC_2518,8/8/2025 18:38,0.103,ပွဲစားလမ်း၊ ၊  အမှတ်(၂)ရပ်ကွက်၊ ထူးကြီး၊  အင်္ဂပူ၊  ဟင်္သာတ၊  ဧရာဝတီတိုင်းဒေသကြီး,အမှတ် (၁) ရပ်ကွက်၊ ဘိုကလေး၊ ဖျာပုံခရိုင်၊ ဧရာဝတီတိုင်းဒေသကြီး,16.2864333,95.4018087,MMR017024701501,All fields present,None,No error,,Sanity check: Pass,,
TC_2519,8/8/2025 18:38,0.02,အမှတ် (၈)၊ ပြည်လမ်း၊ ၊  တောင်ပိုင်းရပ်ကွက်၊  မင်္ဂလာဒုံ၊  ရန်ကုန်၊  ရန်ကုန်တိုင်းဒေသကြီး,လေးဒေါင့်ကန် (တောင်ပိုင်း) ရပ်ကွက်၊ ဒဂုံမြို့သစ်(တောင်ပိုင်း)၊ ဒဂုံမြို့သစ် (တောင်ပိုင်း)၊ ရန်ကုန်(အရှေ့ပိုင်း)၊ ရန်ကုန်တိုင်းဒေသကြီး,16.9717743,96.2933711,MMR013018701542,All fields present,None,No error,,Sanity check: Pass,,
TC_2520,8/8/2025 18:38,0.095,အမှတ်(၁၂၃)၊၊ ဦးဝိစာရလမ်း၊ပြည်လမ်းအရှေ့ရပ်ကွက်၊၊ ၊  -၊  ဒဂုံ၊  ရန်ကုန်၊  ရန်ကုန်တိုင်းဒေသကြီး,ရန်ကုန်တိုင်းဒေသကြီး,16.7833762,96.1317814,MMR013,All fields present,None,No error,,Sanity check: Pass,,
TC_2521,8/8/2025 18:38,0.05,ဒဂုံတက္ကသိုလ်ဝင်း၊ (၁၀)မိုင်မှတ်တိုင်အနီး၊၊ -၊ ၊  -၊  ဒဂုံမြို့သစ် (အရှေ့ပိုင်း)၊  ရန်ကုန်၊  ရန်ကုန်တိုင်းဒေသကြီး,ဘုရားကြီးရပ်ကွက်၊ ဒဂုံ၊ ဒဂုံ၊ ရန်ကုန်(အနောက်ပိုင်း)၊ ရန်ကုန်တိုင်းဒေသကြီး,16.7924898,96.151373,MMR013043701,All fields present,None,No error,,Sanity check: Pass,,
TC_2522,8/8/2025 18:38,0.012,အမှတ်(၄)၊ လှော်ကားလမ်း၊ ၊  (၂၀)ရပ်ကွက်၊၊  ဒဂုံမြို့သစ် (တောင်ပိုင်း)၊  ရန်ကုန်၊  ရန်ကုန်တိုင်းဒေသကြီး,အမှတ် (၁၂၀) ရပ်ကွက်၊ ဒဂုံမြို့သစ် (အရှေ့ပိုင်း)၊ ဒဂုံမြို့သစ် (အရှေ့ပိုင်း)၊ ရန်ကုန်(အရှေ့ပိုင်း)၊ ရန်ကုန်တိုင်းဒေသကြီး,16.9238579,96.2269763,MMR013020701530,All fields present,None,No error,,Sanity check: Pass,,
TC_2523,8/8/2025 18:38,0.012,အမှတ် (၂၅)၊ ပင်လုံလမ်း၊၊ ၊  (၂၉)ရပ်ကွက်၊၊  ဒဂုံမြို့သစ် (မြောက်ပိုင်း)၊  ရန်ကုန်၊  ရန်ကုန်တိုင်းဒေသကြီး,အမှတ် (၁၂၉) ရပ်ကွက်၊ ဒဂုံမြို့သစ် (အရှေ့ပိုင်း)၊ ဒဂုံမြို့သစ် (အရှေ့ပိုင်း)၊ ရန်ကုန်(အရှေ့ပိုင်း)၊ ရန်ကုန်တိုင်းဒေသကြီး,16.9240066,96.2462235,MMR013020701539,All fields present,None,No error,,Sanity check: Pass,,
TC_2524,8/8/2025 18:38,0.01,အမှတ် (၁၂၀)၊၊ အင်းဝအနောက်လမ်း၊ မြခွာညိုလမ်းသွယ် (၁)၊ ၊  (၁၂၂) ရပ်ကွက်၊  ဒဂုံမြို့သစ် (အရှေ့ပိုင်း)၊  ရန်ကုန်၊  ရန်ကုန်တိုင်းဒေသကြီး,အမှတ် (၁၂၂) ရပ်ကွက်၊ ဒဂုံမြို့သစ် (အရှေ့ပိုင်း)၊ ဒဂုံမြို့သစ် (အရှေ့ပိုင်း)၊ ရန်ကုန်(အရှေ့ပိုင်း)၊ ရန်ကုန်တိုင်းဒေသကြီး,16.9191686,96.2362673,MMR013020701532,All fields present,None,No error,,Sanity check: Pass,,
